user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
ec79d151-363b-4a98-98e7-e40b0315c19d,view,4,1,25.48,1,0,0
08782261-c5f6-4667-8e96-a23eb37c0090,view,3,1,25.71,0,0,0
91b8975e-b4d0-4fdf-b2be-86a6b2a7ebbf,view,3,1,33.44,0,0,0
97fa69c7-a2d9-4943-af18-3d6af4456284,view,5,1,1747.79,0,0,0
91f79b2f-ec8f-4e45-b523-eba0ed3ece6e,view,5,1,252.0,1,1,0
e7973fd8-372c-465e-ab55-f7f594d2acc2,view,5,1,1286.75,0,0,0
f4028263-8126-4417-8796-f40b8e80b263,view,5,1,133.08,0,1,0
a0f68a34-e812-4255-bb0f-4efd3568abf8,view,3,1,1406.1,1,1,0
f66b9b56-bd1f-4fe5-b0fc-eeb7afb645e5,view,3,1,305.8,1,1,0
a629a2e5-979d-41f6-9bd6-c5fcda84fe0e,view,4,1,1415.48,0,0,0
22e620be-ec10-459d-b52b-279865066346,view,5,1,31.04,0,1,0
2b634678-f7e1-4b55-9571-1f7b540991df,view,5,1,157.02,0,0,0
df8d5508-65df-4a43-b2f9-d2f047304488,view,5,1,1917.66,0,0,0
48aa54e1-4c2c-4efb-a1d4-f8b085ca9361,view,4,1,571.56,0,0,0
4687f3b1-6edb-415b-a6f6-f5727e04435b,view,2,1,596.67,1,1,0
1a1025d0-70b2-4b98-a2eb-362d02d080be,view,4,1,39.64,0,1,0
cb6393b8-e04f-459f-86ce-bc9b6ec3a8ea,view,5,1,787.11,0,0,0
891ec783-1c94-4927-a206-c92961789f3b,view,5,1,8.62,0,0,0
99adff8e-85b4-4be6-8c1d-c50d9a5859fd,view,2,1,588.77,0,0,0
11bf850d-b1a4-4e66-8034-539db9fe92bf,view,3,1,29.51,0,1,0
f054d742-ea94-477a-816a-362e1f4c1e96,view,6,1,975.57,0,0,0
bd66d6b0-5daf-4181-b05a-1e21783e9517,view,5,1,321.5,0,0,0
c139fc88-e009-415e-b744-bc5ab09a42bb,view,3,1,41.19,1,0,0
146f5449-0454-4918-bca2-6709d6d911c6,view,5,1,107.8,0,0,0
6201bc33-d337-402d-9c87-de0ab0c1639f,view,3,1,66.87,0,0,0
f87fb296-fc5f-41c4-89bf-546223648d4a,view,3,1,29.6,0,0,0
15c02f21-48d2-4e60-887f-fe6c33c108f0,view,5,1,1167.98,0,0,0
